id,a1,a2,a301,a302,a3021,a4,a5,a51,a52,a53,a54,a57,a58,a6,a7,a81,a82,a91,a92,j1,j2,j3,j4,j5,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,l1,p1,p2,p3,p4,p5,p501,p6,q1,q2,q3,q4,q5,q901,q902,r1,r2,r3,r4,r5,rr1,s1,s2,s3,s4,s5,ss1,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,v1,v101,v102,w1,x1,x2,x3,x4,x5,filter_$,a2age,a302New,a6New,a5New,a81New,a82New,J1new,J2new,J3new,J4new,J5new,JOrder,q1new,q2new,q3new,q4new,q5new,q6new,q7new,q8new,q9new,q10new,q1001new,r1new,s1new,t1new,u1new,r2new,s2new,t2new,u2new,r3new,s3new,t3new,u3new,r4new,s4new,t4new,u4new,r5new,s5new,t5new,u5new,r6new,s6new,t6new,u6new,r7new,s7new,t7new,u7new,r8new,s8new,t8new,u8new,r9new,s9new,t9new,u9new,r10new,s10new,t10new,u10new,r11new,s11new,t11new,u11new,r12new,s12new,t12new,u12new,r13new,s13new,t13new,u13new,r14new,s14new,t14new,u14new,r15new,s15new,t15new,u15new,r16new,s16new,t16new,u16new,r17new,s17new,t17new,u17new,r18new,s18new,t18new,u18new,r19new,s19new,t19new,u19new,r20new,s20new,t20new,u20new,G_genZ,G_genY,G_genX,G_genB,Gen_group
888,2,2498,2,2,,2,6,,,,,,,1,,2,4,1,,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,0,0,0,1,99,99,99,99,99,99,7,8,10,99,99,99,99,99,99,11,15,99,7,8,10,11,15,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,1,4,1,1,4,2,3,1,2,3,0,0, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
889,1,2509,2,3,,2,6,,,,,,,1,,4,2,1,,3,1,5,9,9,0,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,0,0,3,5,1,99,99,99,99,5,4,99,99,10,99,99,99,15,18,99,99,,,,,,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,,4,1,1,4,3,2,1,2,3,0,0, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
890,1,2530,2,5,,2,2,,6,,,,,2,,2,4,1,,5,3,9,9,9,0,1,0,0,1,0,1,0,0,0,4,0,1,1,1,0,0,0,1,3,2,4,6,99,99,8,99,99,99,99,99,99,3,6,7,15,99,,,,,,,,,,,8,,,,,,,,,,2,99,99,3,0,0,0,0,0,1,2,1,2,1,2,3,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
891,2,2495,2,1,,2,3,,,8,,,,1,,4,2,1,,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,1,99,99,99,99,1,99,1,2,99,99,99,99,99,99,7,10,15,99,1,2,7,10,15,,,,,,,,,,,,,,,,2,99,99,3,0,0,0,0,0,1,4,1,1,2,3,2,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
892,2,2535,2,6,,2,2,,2,,,,,2,,1,1,1,,3,5,9,9,9,0,0,0,0,0,0,1,1,0,0,4,0,1,1,1,0,0,0,1,2,4,3,7,99,99,8,3,7,13,15,99,99,99,99,99,99,99,3,7,8,13,15,,,,,,3,7,8,13,15,,,,,,2,99,99,3,0,0,0,0,0,1,2,2,2,1,1,1,0,2,1,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
893,1,2540,1,2,,2,5,,,,,,,,4500,1,2,1,,3,4,5,9,9,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,3,99,99,99,99,99,7,3,99,99,99,99,99,99,6,4,18,99,3,4,6,7,18,,,,,,,,,,,,,,,,2,99,99,2,0,0,0,0,0,1,2,1,,3,1,2,0,2,1,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
895,1,2515,2,2,,2,9,,,,,,,2,,4,2,1,,3,5,1,9,9,0,1,0,0,1,1,1,0,0,0,3,0,1,1,1,0,0,0,3,1,5,99,99,99,99,18,5,99,99,99,99,99,99,8,15,14,99,,,,,,,,,,,,,,,,,,,,,2,99,99,2,0,0,0,0,0,,3,1,2,,3,2,0,0,1,0,2, ,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
896,2,2516,2,,,2,3,,,2,,,,1,,2,2,1,,3,5,9,9,9,0,1,0,1,1,0,1,0,0,0,3,1,1,1,1,0,0,0,1,3,4,99,99,99,99,3,7,6,99,99,99,99,99,99,8,1,99,1,3,6,7,8,,,,,,1,8,,,,3,6,7,,,1,99,99,3,0,0,0,0,0,1,3,,1,2,2,2,0,0,1,0,2, ,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
897,2,2518,2,2,,2,9,,,,,,,1,,4,2,1,,3,5,1,9,9,0,0,1,1,0,1,0,0,0,0,3,0,1,1,0,0,0,0,3,5,1,99,99,99,99,15,5,11,10,18,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,,3,1,1,,3,2,0,0,1,0,2, ,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
898,1,2528,2,6,,2,3,,,2,,,,2,,4,2,1,,3,5,1,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,99,99,99,99,99,99,99,3,5,1,10,7,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,1,99,99,3,0,0,0,0,0,,2,2,2,2,3,2,0,0,1,0,2, ,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
899,2,2524,2,6,,2,1,2,,,,,,2,,4,2,1,,3,5,1,9,9,0,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,1,5,99,99,99,99,4,7,3,1,15,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,1,99,99,2,0,0,0,0,0,,3,2,2,1,3,2,0,0,1,0,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
900,2,2517,2,4,,2,3,,,2,,,,2,,3,2,1,,3,5,1,9,9,0,0,0,1,1,0,1,0,0,0,4,1,1,1,0,0,0,0,1,4,99,3,5,99,99,1,3,7,10,8,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,2,99,3,9,0,0,0,0,0,1,3,1,2,2,3,2,0,0,1,0,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
901,1,2525,2,5,,2,3,,,2,,,,2,,4,2,1,,3,5,9,9,9,0,0,1,0,1,1,1,1,0,0,3,0,1,1,0,0,0,0,1,99,99,99,99,99,99,10,3,99,99,99,99,99,99,5,7,6,99,,,,,,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,,2,1,2,2,3,2,0,0,1,3,2, ,1,4,2,3,0,5,0,0,0,0,0,3,0,1,1,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
901,1,2525,2,5,,2,3,,,2,,,,2,,4,2,1,,3,5,9,9,9,0,0,1,0,1,1,1,1,0,0,3,0,1,1,0,0,0,0,1,99,99,99,99,99,99,10,3,99,99,99,99,99,99,5,7,6,99,,,,,,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,,2,1,2,2,3,2,0,0,1,3,2, ,1,4,2,3,0,5,0,0,0,0,0,3,0,1,2,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
902,1,2545,1,5,,2,5,,,,,,,2,,1,1,1,,5,9,9,9,9,0,0,0,0,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,5,6,99,99,99,1,10,99,99,99,99,99,99,15,16,8,99,,,,,,,,,,,1,8,10,15,16,,,,,,2,99,99,3,0,0,0,0,0,,1,1,2,3,1,1,0,0,1,0,2, ,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,4,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
902,1,2548,1,5,,2,5,,,,,,,,1500,1,1,1,,5,9,9,9,9,0,0,0,0,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,5,6,99,99,99,1,10,99,99,99,99,99,99,15,16,8,99,,,,,,,,,,,1,10,15,16,8,,,,,,2,99,99,3,0,0,0,0,0,1,1,1,,3,1,1,0,0,1,0,2, ,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,4,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
903,1,2523,2,6,,2,3,,,2,,,,2,,1,1,1,,1,2,3,9,9,0,1,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,4,3,7,10,99,,,,,,,,,,,,,,,,,,,,,1,99,99,3,0,0,0,0,0,,3,2,2,2,1,1,0,0,2,0,1, ,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
904,2,2508,2,,,2,6,,,,,,,1,,4,2,1,,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,99,99,99,99,99,99,99,3,2,15,16,17,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,1,99,99,1,0,0,0,0,1,,4,,1,4,3,2,0,0,3,0,1, ,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
905,2,2508,2,3,,2,6,,,,,,,2,,1,2,1,,3,2,9,9,9,0,1,0,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,3,99,99,99,99,99,16,99,99,99,99,99,99,10,2,3,7,99,,,,,,,,,,,,,,,,,,,,,2,99,99,1,0,0,0,0,0,,4,1,2,4,1,2,1,0,2,0,3, ,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
906,2,2541,1,4,,2,5,,,,,,,2,,1,2,1,,3,5,9,9,9,0,1,1,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,1,6,99,99,99,99,99,3,6,99,99,99,99,99,99,10,13,15,99,,,,,,,,,,,,,,,,,,,,,3,99,99,3,0,0,0,0,0,,2,1,2,3,1,2,1,0,2,0,3, ,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.00,,,2.00
907,2,2501,2,1,,2,2,,6,,,,,2,,3,2,1,,3,5,9,9,9,0,0,0,1,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,3,4,99,99,99,99,3,99,99,99,99,99,99,2,7,8,13,99,,,,,,,,,,,,,,,,,,,,,1,99,99,1,0,0,0,0,0,,4,1,2,1,3,2,0,0,2,0,1, ,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,,,,4.00,4.00
908,1,2544,1,3,,2,5,,,,,,,,3000,1,2,1,,3,5,9,9,9,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,99,99,99,99,99,99,3,99,10,13,15,99,99,7,99,99,99,99,3,7,13,15,,10,,,,,3,7,10,,,13,15,,,,4,99,99,1,0,0,0,0,0,1,1,1,,3,1,2,0,0,2,0,1, ,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1.00,,,,1.00
909,1,2524,2,6,,2,2,,13,,,,,2,,3,2,1,,3,5,4,9,9,0,1,0,1,0,0,1,0,0,0,3,0,1,1,1,0,0,0,1,3,4,2,6,99,99,3,2,3,8,13,99,99,99,99,99,99,99,1,3,13,,,2,8,,,,1,2,3,8,,13,,,,,1,99,99,3,0,0,0,0,0,1,3,2,2,1,3,2,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,,,3.00,,3.00
910,1,2528,2,6,,2,2,,6,,,,,2,,2,4,1,,3,5,9,9,9,0,1,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,1,99,99,99,99,99,99,1,3,5,6,99,99,99,99,99,99,7,99,1,3,5,6,7,,,,,,,,,,,,,,,,3,99,99,3,0,0,0,0,0,1,2,2,2,1,2,3,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,,2.00,,,2.00
911,1,2498,2,1,,2,6,,,,,,,1,,2,2,1,,5,3,9,9,9,0,0,0,1,1,1,1,1,0,0,2,0,1,1,1,0,0,0,1,3,5,99,99,99,99,3,99,99,99,99,99,99,10,15,16,8,99,,,,,,,,,,,,,,,,,,,,,3,99,99,3,0,0,0,0,0,1,4,1,1,4,2,2,2,0,3,0,1, ,5,0,4,0,0,5,3,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,,,,4.00,4.00
912,2,2522,2,5,,2,2,,6,,,,,2,,1,1,1,,1,3,5,9,9,0,1,1,1,1,1,1,1,0,0,3,0,0,1,1,0,0,0,1,2,3,99,99,99,99,99,99,99,99,99,99,1,3,7,8,4,99,,,,,,,,,,,,,,,,,,,,,2,99,99,3,0,0,0,0,0,1,3,1,2,1,1,1,2,0,3,0,1, ,5,0,4,0,0,5,3,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,,,3.00,,3.00
913,1,2499,2,3,,2,2,,3,,,,,1,,2,2,1,,5,3,9,9,9,0,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,99,99,99,99,99,99,99,9,14,8,99,99,99,99,99,99,19,15,99,8,9,14,,,,,,,,,,,,,15,19,,,,3,99,99,1,0,0,0,0,0,,4,1,1,1,2,2,0,0,0,0,1, ,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
914,2,2502,2,1,,2,4,,,,2,,,2,,4,2,1,,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,99,99,99,99,99,99,99,1,2,99,99,99,99,99,99,11,9,18,99,2,,,,,9,11,,,,,,,,,1,18,,,,2,99,99,1,0,0,0,0,0,,4,1,2,2,3,2,0,0,0,0,1, ,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
915,1,2548,2,2,,2,5,,,,,,,,4000,1,2,1,,5,1,3,9,9,1,1,0,1,1,0,1,0,0,0,5,0,0,1,1,0,0,0,99,99,99,99,99,99,99,1,2,99,99,99,99,99,99,6,12,18,99,6,12,,,,,,,,,,,,,,1,2,18,,,2,99,99,1,0,0,0,0,0,,1,1,,3,1,2,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
916,2,2492,2,6,,2,3,,,2,,,,3,,3,2,1,,5,9,9,9,9,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,1,6,99,99,99,99,99,1,2,5,99,99,99,99,99,99,7,9,99,,,,,,,,,,,,,,,,,,,,,1,99,99,3,0,0,0,0,0,,4,2,3,2,3,2,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.00,4.00
917,2,2516,2,5,,2,3,,,8,,,,3,,1,2,1,,9,9,9,9,9,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,99,99,99,99,99,99,99,3,6,7,99,99,99,99,99,99,10,15,99,,,,,,,,,,,,,,,,,,,,,1,99,99,3,0,0,0,0,0,,3,1,3,2,1,2,0,0,2,0,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
918,1,2543,1,6,,2,5,,16,,,,,1,,1,2,1,,5,3,9,9,9,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,1,99,99,99,99,99,99,1,3,15,16,99,99,14,99,99,99,99,99,,,,,,,,,,,,,,,,1,3,15,16,,2,99,99,3,0,0,0,0,0,,1,2,1,3,1,2,0,0,2,0,1, ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,,,,1.00
919,1,2526,2,6,,2,4,,,,3,,,3,,1,2,1,,3,5,9,9,9,1,1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,,,,,,,,,,,,,,,,,,,9,99,99,9,0,0,0,0,0,,2,2,3,2,1,2,0,0,1,0,2, ,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,,2.00,,,2.00
920,2,2522,2,5,,2,4,,,,4,,,2,,3,2,1,,5,3,1,4,2,1,1,1,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,99,99,99,99,99,99,99,3,15,99,99,99,99,99,99,6,7,1,99,1,,,,,,,,,,,,,,,3,15,,,,9,99,99,2,0,0,0,0,0,,3,1,2,2,3,2,0,0,1,0,2, ,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,,,3.00,,3.00
921,2,2516,2,6,,2,1,9,,,,,,3,,1,2,1,,5,3,9,9,9,0,0,0,0,1,1,1,0,0,0,4,0,0,1,1,0,0,0,1,4,6,8,99,99,99,5,99,99,99,99,99,99,1,2,3,7,99,,,,,,,,,,,,,,,,,,,,,2,99,99,3,0,0,0,0,0,,3,2,3,1,1,2,3,5,2,4,1, ,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3.00,,3.00
